"","comm.rank..","file","Class","Object","Field","Default","Minimum","Maximum","Distribution","Type","Group","Constraint","p20","p80"
"149",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom224 PTAC DXCoil","Rated COP",3.803284597,2.6621,4.9439,"uniform","float",5,"",3.11846,4.48754
"150",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom301 PTAC DXCoil","Rated COP",3.773530409,2.639,4.901,"uniform","float",2,"",3.0914,4.4486
"151",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom302_305 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"152",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom306_308 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"153",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom309_312 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"154",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom313 PTAC DXCoil","Rated COP",3.781642497,2.6474,4.9166,"uniform","float",7,"",3.10124,4.46276
"155",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom314 PTAC DXCoil","Rated COP",3.803284597,2.66,4.94,"uniform","float",1,"",3.116,4.484
"156",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom315_318 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"157",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom319 PTAC DXCoil","Rated COP",3.803284597,2.66,4.94,"uniform","float",1,"",3.116,4.484
"158",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom320_323 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"159",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom324 PTAC DXCoil","Rated COP",3.803284597,2.66,4.94,"uniform","float",1,"",3.116,4.484
"160",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom401 PTAC DXCoil","Rated COP",3.654092443,2.5578,4.7502,"uniform","float",8,"",2.99628,4.31172
"161",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom402_405 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"162",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom406_408 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"163",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom409_412 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"164",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom413 PTAC DXCoil","Rated COP",3.658167518,2.5606,4.7554,"uniform","float",8,"",2.99956,4.31644
"165",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom414 PTAC DXCoil","Rated COP",3.684713369,2.5788,4.7892,"uniform","float",8,"",3.02088,4.34712
"166",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom415_418 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"167",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom419 PTAC DXCoil","Rated COP",3.718316964,2.6026,4.8334,"uniform","float",8,"",3.04876,4.38724
"168",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom420_423 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"169",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom424 PTAC DXCoil","Rated COP",3.686350977,2.5788,4.7892,"uniform","float",8,"",3.02088,4.34712
"170",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:10_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"171",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:11_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"172",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:12_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"173",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:1_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"174",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:2_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"175",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:3_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"176",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:4_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"177",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:5_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"178",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:6_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"179",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:7_CoolC DXCoil","Rated COP",3.500159864,2.45,4.55,"uniform","float",9,"",2.87,4.13
"180",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:8_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"181",0,"12_SmallOffice.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:9_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"182",0,"12_SmallOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 4",24,16.8,31.2,"uniform","float",10,"HA1 - CA1 < -1",19.68,28.32
"183",0,"12_SmallOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 4",21,14.7,27.3,"uniform","float",11,"",17.22,24.78
"184",0,"12_SmallOffice.xml.csv","Schedule:Compact","MinOA_Sched","Field 4",1,0.7,1.3,"uniform","float",12,"",0.82,1.18
"185",0,"12_SmallOffice.xml.csv","Fan:ConstantVolume","PSZ-AC:1_Fan","Fan Efficiency",0.53625,0.375375,0.697125,"uniform","float",1,"",0.439725,0.632775
"186",0,"12_SmallOffice.xml.csv","Fan:ConstantVolume","PSZ-AC:1_Fan","Motor Efficiency",0.825,0.5775,0.999,"uniform","float",2,"",0.6618,0.9147
"187",0,"12_SmallOffice.xml.csv","Fan:ConstantVolume","PSZ-AC:2_Fan","Fan Efficiency",0.53625,0.375375,0.697125,"uniform","float",1,"",0.439725,0.632775
"188",0,"12_SmallOffice.xml.csv","Fan:ConstantVolume","PSZ-AC:2_Fan","Motor Efficiency",0.825,0.5775,0.999,"uniform","float",2,"",0.6618,0.9147
"189",0,"12_SmallOffice.xml.csv","Fan:ConstantVolume","PSZ-AC:3_Fan","Fan Efficiency",0.53625,0.375375,0.697125,"uniform","float",1,"",0.439725,0.632775
"190",0,"12_SmallOffice.xml.csv","Fan:ConstantVolume","PSZ-AC:3_Fan","Motor Efficiency",0.825,0.5775,0.999,"uniform","float",2,"",0.6618,0.9147
"191",0,"12_SmallOffice.xml.csv","Fan:ConstantVolume","PSZ-AC:4_Fan","Fan Efficiency",0.53625,0.375375,0.697125,"uniform","float",1,"",0.439725,0.632775
"192",0,"12_SmallOffice.xml.csv","Fan:ConstantVolume","PSZ-AC:4_Fan","Motor Efficiency",0.825,0.5775,0.999,"uniform","float",2,"",0.6618,0.9147
"193",0,"12_SmallOffice.xml.csv","Fan:ConstantVolume","PSZ-AC:5_Fan","Fan Efficiency",0.53625,0.375375,0.697125,"uniform","float",1,"",0.439725,0.632775
"194",0,"12_SmallOffice.xml.csv","Fan:ConstantVolume","PSZ-AC:5_Fan","Motor Efficiency",0.825,0.5775,0.999,"uniform","float",2,"",0.6618,0.9147
"195",0,"12_SmallOffice.xml.csv","Coil:Heating:Gas","PSZ-AC:1_HeatC","Gas Burner Efficiency",0.8,0.56,0.999,"uniform","float",3,"",0.6478,0.9112
"196",0,"12_SmallOffice.xml.csv","Coil:Heating:Gas","PSZ-AC:2_HeatC","Gas Burner Efficiency",0.8,0.56,0.999,"uniform","float",3,"",0.6478,0.9112
"197",0,"12_SmallOffice.xml.csv","Coil:Heating:Gas","PSZ-AC:3_HeatC","Gas Burner Efficiency",0.8,0.56,0.999,"uniform","float",3,"",0.6478,0.9112
"198",0,"12_SmallOffice.xml.csv","Coil:Heating:Gas","PSZ-AC:4_HeatC","Gas Burner Efficiency",0.8,0.56,0.999,"uniform","float",3,"",0.6478,0.9112
"199",0,"12_SmallOffice.xml.csv","Coil:Heating:Gas","PSZ-AC:5_HeatC","Gas Burner Efficiency",0.8,0.56,0.999,"uniform","float",3,"",0.6478,0.9112
"200",0,"12_SmallOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 4",26.7,18.69,34.71,"uniform","float",4,"HA1 - CA1 < -1",21.894,31.506
"201",0,"12_SmallOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 8",26.7,18.69,34.71,"uniform","float",5,"HA3 - CA3 < -1",21.894,31.506
"202",0,"12_SmallOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 11",26.7,18.69,34.71,"uniform","float",6,"HA4 - CA4 < -1",21.894,31.506
"203",0,"12_SmallOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 15",26.7,18.69,34.71,"uniform","float",7,"HA6 - CA6 < -1",21.894,31.506
"204",0,"12_SmallOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 18",26.7,18.69,34.71,"uniform","float",8,"HA8 - CA7 < -1",21.894,31.506
"205",0,"12_SmallOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 4",15.6,10.92,20.28,"uniform","float",9,"",12.792,18.408
"206",0,"12_SmallOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 6",21,14.7,27.3,"uniform","float",10,"",17.22,24.78
"207",0,"12_SmallOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 8",15.6,10.92,20.28,"uniform","float",11,"",12.792,18.408
"208",0,"12_SmallOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 11",15.6,10.92,20.28,"uniform","float",11,"",12.792,18.408
"209",0,"12_SmallOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 13",21,14.7,27.3,"uniform","float",12,"",17.22,24.78
"210",0,"12_SmallOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 15",15.6,10.92,20.28,"uniform","float",11,"",12.792,18.408
"211",0,"12_SmallOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 18",21,14.7,27.3,"uniform","float",12,"",17.22,24.78
"212",0,"12_SmallOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 21",15.6,10.92,20.28,"uniform","float",11,"",12.792,18.408
"213",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 4",24,16.8,31.2,"uniform","float",1,"",19.68,28.32
"214",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 7",27,18.9,35.1,"uniform","float",2,"HA2 - CA2 < -1",22.14,31.86
"215",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 10",27,18.9,35.1,"uniform","float",2,"HA3 - CA3 < -1",22.14,31.86
"216",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 12",24,16.8,31.2,"uniform","float",3,"HA4 - CA4 < -1",19.68,28.32
"217",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 14",27,18.9,35.1,"uniform","float",2,"HA5 - CA5 < -1",22.14,31.86
"218",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 18",24,16.8,31.2,"uniform","float",3,"",19.68,28.32
"219",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 21",27,18.9,35.1,"uniform","float",2,"HA7 - CA7 < -1",22.14,31.86
"220",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 24",27,18.9,35.1,"uniform","float",2,"HA8 - CA8 < -1",22.14,31.86
"221",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 26",24,16.8,31.2,"uniform","float",3,"HA9 - CA9 < -1",19.68,28.32
"222",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 28",27,18.9,35.1,"uniform","float",2,"",22.14,31.86
"223",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 32",24,16.8,31.2,"uniform","float",3,"HA11 - CA11 < -1",19.68,28.32
"224",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 35",27,18.9,35.1,"uniform","float",2,"HA12 - CA12 < -1",22.14,31.86
"225",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 38",27,18.9,35.1,"uniform","float",2,"HA13 - CA13 < -1",22.14,31.86
"226",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 40",24,16.8,31.2,"uniform","float",3,"HA14 - CA14 < -1",19.68,28.32
"227",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 42",27,18.9,35.1,"uniform","float",2,"HA15 - CA15 < -1",22.14,31.86
"228",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH_BathCorrMechKitchen","Field 4",27,18.9,35.1,"uniform","float",4,"HB1 - CB1 < -1",22.14,31.86
"229",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH_BathCorrMechKitchen","Field 6",24,16.8,31.2,"uniform","float",5,"HB2 - CB2 < -1",19.68,28.32
"230",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH_BathCorrMechKitchen","Field 8",27,18.9,35.1,"uniform","float",4,"HB3 - CB3 < -1",22.14,31.86
"231",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH_BathCorrMechKitchen","Field 11",27,18.9,35.1,"uniform","float",4,"HB4 - CB4 < -1",22.14,31.86
"232",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","MinOA_Sched","Field 4",0,0,0.3,"exponential","float",6,"",0.06,0.24
"233",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","MinOA_Sched","Field 6",1,0.7,1.3,"uniform","float",7,"",0.82,1.18
"234",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","MinOA_Sched","Field 8",0,0,0.3,"exponential","float",6,"",0.06,0.24
"235",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","MinOA_Sched","Field 11",0,0,0.3,"exponential","float",6,"",0.06,0.24
"236",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","Seasonal-Reset-Supply-Air-Temp-Sch","Field 4",12.8,8.96,16.64,"uniform","float",8,"",10.496,15.104
"237",0,"13_Stand-aloneRetail.xml.csv","Chiller:Electric:EIR","CoolSys1 Chiller","Minimum Part Load Ratio",0.15,0.105,0.195,"uniform","float",9,"",0.123,0.177
"238",0,"13_Stand-aloneRetail.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Tank Volume",3,2.1,3.9,"uniform","float",10,"",2.46,3.54
"239",0,"13_Stand-aloneRetail.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Heater Maximum Capacity",845000,591500,1098500,"uniform","float",11,"",692900,997100
"240",0,"13_Stand-aloneRetail.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Heater Thermal Efficiency",0.8,0.56,0.999,"uniform","float",12,"",0.6478,0.9112
"241",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom101 PTAC DXCoil","Rated COP",3.803284597,2.66,4.94,"uniform","float",1,"",3.116,4.484
"242",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom102 PTAC DXCoil","Rated COP",3.803284597,2.66,4.94,"uniform","float",1,"",3.116,4.484
"243",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom103 PTAC DXCoil","Rated COP",3.803284597,2.66,4.94,"uniform","float",1,"",3.116,4.484
"244",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom104 PTAC DXCoil","Rated COP",3.803284597,2.66,4.94,"uniform","float",1,"",3.116,4.484
"245",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom105 PTAC DXCoil","Rated COP",3.803284597,2.66,4.94,"uniform","float",1,"",3.116,4.484
"246",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom201 PTAC DXCoil","Rated COP",3.77134409,2.639,4.901,"uniform","float",2,"",3.0914,4.4486
"247",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom202_205 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"248",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom206_208 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"249",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom209_212 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"250",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom213 PTAC DXCoil","Rated COP",3.796034697,2.6572,4.9348,"uniform","float",4,"",3.11272,4.47928
"251",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom214 PTAC DXCoil","Rated COP",3.803284597,2.6621,4.9439,"uniform","float",5,"",3.11846,4.48754
"252",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom215_218 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"253",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom219 PTAC DXCoil","Rated COP",3.727186868,2.6089,4.8451,"uniform","float",6,"",3.05614,4.39786
"254",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom220_223 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"255",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom224 PTAC DXCoil","Rated COP",3.803284597,2.6621,4.9439,"uniform","float",5,"",3.11846,4.48754
"256",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom301 PTAC DXCoil","Rated COP",3.773530409,2.639,4.901,"uniform","float",2,"",3.0914,4.4486
"257",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom302_305 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"258",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom306_308 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"259",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom309_312 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"260",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom313 PTAC DXCoil","Rated COP",3.781642497,2.6474,4.9166,"uniform","float",7,"",3.10124,4.46276
"261",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom314 PTAC DXCoil","Rated COP",3.803284597,2.66,4.94,"uniform","float",1,"",3.116,4.484
"262",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom315_318 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"263",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom319 PTAC DXCoil","Rated COP",3.803284597,2.66,4.94,"uniform","float",1,"",3.116,4.484
"264",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom320_323 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"265",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom324 PTAC DXCoil","Rated COP",3.803284597,2.66,4.94,"uniform","float",1,"",3.116,4.484
"266",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom401 PTAC DXCoil","Rated COP",3.654092443,2.5578,4.7502,"uniform","float",8,"",2.99628,4.31172
"267",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom402_405 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"268",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom406_408 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"269",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom409_412 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"270",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom413 PTAC DXCoil","Rated COP",3.658167518,2.5606,4.7554,"uniform","float",8,"",2.99956,4.31644
"271",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom414 PTAC DXCoil","Rated COP",3.684713369,2.5788,4.7892,"uniform","float",8,"",3.02088,4.34712
"272",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom415_418 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"273",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom419 PTAC DXCoil","Rated COP",3.718316964,2.6026,4.8334,"uniform","float",8,"",3.04876,4.38724
"274",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom420_423 PTAC DXCoil","Rated COP",3.234477779,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"275",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","GuestRoom424 PTAC DXCoil","Rated COP",3.686350977,2.5788,4.7892,"uniform","float",8,"",3.02088,4.34712
"276",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:10_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"277",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:11_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"278",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:12_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"279",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:1_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"280",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:2_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"281",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:3_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"282",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:4_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"283",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:5_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"284",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:6_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"285",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:7_CoolC DXCoil","Rated COP",3.500159864,2.45,4.55,"uniform","float",9,"",2.87,4.13
"286",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:8_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"287",0,"13_Stand-aloneRetail.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-HEATCOOL:9_CoolC DXCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",9,"",3.00694,4.32706
"288",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 4",24,16.8,31.2,"uniform","float",10,"HA1 - CA1 < -1",19.68,28.32
"289",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 4",21,14.7,27.3,"uniform","float",11,"",17.22,24.78
"290",0,"13_Stand-aloneRetail.xml.csv","Schedule:Compact","MinOA_Sched","Field 4",1,0.7,1.3,"uniform","float",12,"",0.82,1.18
